lon,lat,dh,sigma_dh,h1_interp,h2_interp,time_1,time_2,dt(decimal year),dt (days),sigma_h1,sigma_h2,dh_dx_1,dh_dx_2,n_photons_1,n_photons_2
-150.3486579,69.30150897,0.111780107,0.006540664,183.4297118,183.5414919,2019.955429,2020.134077,0.178647621,65.20638176,0.00582413,0.00297654,0.006384192,-0.0048761,124.5,421
-150.3102917,69.41046724,0.138298337,0.009838493,143.685761,143.8240594,2019.955429,2020.134077,0.178647717,65.20641687,0.009402025,0.002897907,-0.01208993,-0.008440605,131.5,129
-150.3096623,69.41224631,0.013519834,0.010530697,143.1811424,143.1946623,2019.955429,2020.134077,0.17864773,65.20642149,0.009379133,0.004788262,-0.006222463,0.011665061,112.5,514.5
-150.2606833,69.5500046,0.143576202,0.018465346,108.6340299,108.7776061,2019.955429,2020.213153,0.257723611,94.06911807,0.016157414,0.00893907,0.008812157,-0.002955916,117.5,113.5
-150.2604926,69.55053293,0.142150806,0.017461712,108.5667313,108.7088821,2019.955429,2020.213153,0.257723623,94.06912224,0.016924594,0.004297615,-0.008219421,0.004769977,124.5,474
-150.5849192,68.60947822,0.113097977,0.024444048,545.1734518,545.2865498,2019.95543,2020.224065,0.268635725,98.0520396,0.010440301,0.022102298,0.018967269,-0.011852965,105,101.5
-150.5839575,68.6123471,0.244588267,0.018402451,537.1187811,537.3633693,2019.95543,2020.224065,0.268635739,98.05204462,0.017000051,0.007046166,0.009838717,-0.010714551,97.5,378
-150.5437878,68.73250915,0.352636413,0.009615254,497.3481411,497.7007776,2019.95543,2020.224065,0.268635857,98.05208777,0.008414008,0.00465377,-0.000860525,-0.017535166,129,506.5
-150.6089413,68.53715624,0.287865247,0.07226928,700.996868,701.2847333,2019.95543,2020.472205,0.516775845,188.6231836,0.011842868,0.071292323,-0.001911616,-0.025237744,123.5,21
-150.3961862,69.16515224,-0.131417907,0.018000068,229.0350304,228.9036125,2019.955429,2020.630357,0.674927798,246.3486464,0.002858384,0.017771665,-0.007228114,0.003574847,116,58
-150.3557405,69.28127726,-0.196849727,0.018542252,189.3118408,189.1149911,2019.955429,2020.630357,0.674927923,246.348692,0.010406876,0.015346402,-0.0055784,-0.009952951,128.5,18.5
-150.3153064,69.39627967,-0.035893752,0.003956553,146.5002894,146.4643956,2019.955429,2020.630357,0.674928026,246.3487293,0.003034239,0.002539234,0.00335358,-0.000778199,113.5,699.5
-150.3141389,69.39958597,-0.082317127,0.073648903,147.6262808,147.5439637,2019.955429,2020.630357,0.67492804,246.3487345,0.012387117,0.072599727,0.00773576,0.001342585,132,12
-150.4998393,68.86955154,-0.016861514,0.092424288,395.1447215,395.12786,2019.955429,2020.055001,0.099571512,36.34360189,0.005175415,0.092279272,-0.026038459,0.021061522,469.5,16
-150.4993364,68.87102852,0.182844983,0.026968166,398.5358782,398.7187232,2019.955429,2020.055001,0.099571524,36.3436064,4.93E-05,0.026968121,-0.017143292,0.012649959,471,48.5
-150.4620572,68.98059678,0.096666673,0.027724582,397.9592583,398.055925,2019.955429,2020.055001,0.099571621,36.34364173,0.003990475,0.027435899,0.024289481,-0.035078356,492,36
-150.4617197,68.98156185,-0.252256202,0.008213558,395.1260164,394.8737602,2019.955429,2020.055001,0.099571633,36.34364607,0.008124491,0.001206312,0.032995487,-0.04699384,489.5,155
-150.4245416,69.08989475,0.197454994,0.023869539,269.3495134,269.5469684,2019.955429,2020.055001,0.09957174,36.34368492,0.001621727,0.023814384,0.02699889,-0.025519241,453.5,35
-150.387944,69.19572906,0.23894995,0.016854049,225.5539087,225.7928586,2019.955429,2020.134077,0.178647495,65.20633585,0.003028727,0.01657968,-0.008695063,0.001470898,487,113.5
-150.3877274,69.19633182,0.190893135,0.007503345,225.5088586,225.6997518,2019.955429,2020.134077,0.178647507,65.20634005,0.005973544,0.004540589,0.007380108,-0.015680777,474,499.5
-150.3503257,69.30352735,0.16443076,0.013682227,182.6612562,182.825687,2019.955429,2020.134077,0.178647601,65.2063745,0.010761613,0.008449321,0.007903245,-0.00164546,468.5,125
-150.3499334,69.30464843,0.180332508,0.0029478,182.2251751,182.4055076,2019.955429,2020.134077,0.178647613,65.20637889,0.001946847,0.00221344,0.005272025,-0.005802134,453,403.5
-150.3115465,69.41365453,0.083243753,0.003964105,143.3483585,143.4316023,2019.955429,2020.134077,0.17864771,65.20641402,0.00217129,0.003316568,-0.001459124,-0.002978458,486,122
-150.3109217,69.41546764,0.117888206,0.006608182,142.2537309,142.3716191,2019.955429,2020.134077,0.178647722,65.20641865,0.004883121,0.004452326,0.025148625,-0.020207802,535,504
-150.2620422,69.55296107,0.183696476,0.018224143,107.2214118,107.4051082,2019.955429,2020.213153,0.257723603,94.06911513,0.005885461,0.01724763,-0.00024745,0.000293334,490.5,118.5
-150.2617798,69.55366056,0.19011415,0.009399257,107.2285771,107.4186912,2019.955429,2020.213153,0.257723615,94.06911937,0.008130588,0.004715885,-0.001645645,0.001333038,481.5,467
-150.5860654,68.61290801,0.263267424,0.004058985,539.7391294,540.0023968,2019.95543,2020.224065,0.268635717,98.05203684,0.003639064,0.001797936,0.011500912,0.002977586,436,119
-150.5449437,68.73591866,-0.007084195,0.007788982,470.9259459,470.9188617,2019.95543,2020.224065,0.268635849,98.052085,0.00777971,0.000379945,0.01423296,-0.025186353,449.5,499
-150.4786446,68.93193154,-0.110361812,0.004417019,427.2275318,427.11717,2019.955429,2020.451832,0.496402044,181.1867459,0.000761703,0.004350846,0.019652914,0.020457302,467.5,29
-150.6113575,68.5367312,0.027686841,0.05178012,690.2253815,690.2530683,2019.95543,2020.472205,0.516775823,188.6231754,0.007255528,0.051269271,-0.006205286,-0.025174476,484.5,97.5
-150.6100448,68.54070699,-0.193499375,0.033949856,682.9013269,682.7078276,2019.95543,2020.472205,0.516775838,188.6231809,0.012079401,0.031728234,0.013921901,-0.040677403,492,24.5
-150.39743,69.16836269,-0.18225926,0.020460292,228.323212,228.1409528,2019.955429,2020.630357,0.674927791,246.3486436,0.007574429,0.019006619,0.00431531,-0.004633917,494.5,55.5
-150.3579602,69.28171519,-0.171675972,0.008546339,188.8023678,188.6306919,2019.955429,2020.630357,0.674927902,246.3486842,0.002357362,0.008214789,0.000296418,0.002649755,475.5,43.5
-150.3569383,69.28462308,-0.2519353,0.032637882,195.5293429,195.2774076,2019.955429,2020.630357,0.674927916,246.3486892,0.007497797,0.031764987,0.0425271,-0.042042726,496.5,16.5
-150.316483,69.39968241,-0.018472717,0.031613343,146.9846882,146.9662155,2019.955429,2020.630357,0.674928018,246.3487265,0.00908576,0.03027957,0.008910048,0.004296482,488,56.5
-150.6810575,68.56094397,0.221870383,0.013491022,784.9181409,785.1400113,2019.95543,2019.975859,0.020429662,7.456826578,0.009580695,0.009498313,-0.007439826,-0.010576338,114,496
-150.5424924,68.977104,0.044624644,0.02702464,361.3199321,361.3645568,2019.955429,2020.055001,0.09957163,36.34364485,0.014547187,0.022775218,-0.013819845,0.029687148,111,22
-150.5421768,68.97803562,0.012088082,0.017675662,361.7587706,361.7708587,2019.955429,2020.055001,0.099571642,36.34364917,0.015258036,0.008923079,0.00736002,0.002352056,126.5,121.5
-150.505553,69.0859936,0.130198898,0.019793998,266.2875001,266.417699,2019.955429,2020.055001,0.099571737,36.3436839,0.008643577,0.017807047,0.005588381,-0.005934988,119.5,34
-150.5053928,69.08647132,0.177300875,0.018523126,265.4953113,265.6726122,2019.955429,2020.055001,0.099571748,36.34368807,0.017689422,0.005494592,0.019553889,-0.020797277,101.5,69
-150.4690751,69.19263579,0.085005553,0.025262685,208.9071641,208.9921696,2019.955429,2020.055001,0.099571842,36.34372217,0.020041774,0.015379549,0.000378614,-0.002670811,115.5,32.5
-150.4690525,69.19270029,0.079869591,0.004982795,208.8910701,208.9709397,2019.955429,2020.055001,0.099571853,36.34372617,0.004068584,0.002876608,0.002264928,-0.004485001,115.5,165
-150.4315838,69.30128845,0.215880573,0.010063885,179.0706174,179.286498,2019.955429,2020.134077,0.178647622,65.20638206,0.009893658,0.00184318,-0.006387463,0.00193558,102.5,513.5
-150.3935657,69.41051697,0.055310138,0.002469839,150.9961165,151.0514266,2019.955429,2020.134077,0.178647719,65.20641726,0.002351872,0.000754192,0.015746509,-0.009979134,111.5,120
-150.392964,69.41220861,0.061143144,0.015858116,149.0840119,149.1451551,2019.955429,2020.134077,0.178647731,65.20642185,0.015649167,0.002565816,0.006510236,-0.003236205,111.5,408
-150.3538599,69.52358666,0.085356779,0.012420575,117.9039266,117.9892833,2019.955429,2020.134077,0.17864783,65.20645783,0.002041637,0.012251628,-0.00707621,0.005991187,117.5,31.5
-150.3530244,69.52595846,0.215634804,0.013017702,116.3370337,116.5526685,2019.955429,2020.134077,0.178647843,65.20646267,0.012900202,0.001745095,-0.020537324,0.007474573,108.5,236.5
-150.6651246,68.60943295,0.246207415,0.019335872,680.0502527,680.2964601,2019.95543,2020.224065,0.268635726,98.05203996,0.018215093,0.0064874,0.03688271,-0.037286602,108,113
-150.6641573,68.61237535,-0.362949648,0.006956319,673.4420811,673.0791314,2019.95543,2020.224065,0.26863574,98.05204501,0.005995602,0.003527483,-0.00219985,0.021384751,122,516.5
-150.6244498,68.73246763,0.188649611,0.003849264,421.450482,421.6391317,2019.95543,2020.224065,0.268635858,98.05208812,0.001013947,0.00371332,0.018001147,-0.014487949,107,384.5
-150.5855836,68.84900209,-0.208412366,0.020210321,492.8886109,492.6801985,2019.955429,2020.224065,0.268635962,98.05212597,0.009782633,0.017684942,-0.044502253,0.047069391,118.5,125
-150.5849624,68.85085906,-0.116515645,0.011681243,497.8377971,497.7212815,2019.955429,2020.224065,0.268635974,98.05213063,0.010659039,0.004778737,-0.009755297,0.009637544,111.5,482.5
-150.6901078,68.5333147,0.242854056,0.028581398,823.8190406,824.0618947,2019.95543,2020.472205,0.516775832,188.6231786,0.007411974,0.027603604,-0.02568885,0.006230486,105.5,64
-150.6484971,68.65984573,-0.387146084,0.051213807,548.6845441,548.297398,2019.95543,2020.472206,0.516775967,188.623228,0.027175225,0.043409229,0.002298582,0.011516068,120,23.5
-150.4394293,69.27863112,-0.166863821,0.031542306,186.5340086,186.3671448,2019.955429,2020.630357,0.674927911,246.3486875,0.012554629,0.028936108,0.003324843,-0.003509591,112,48
-150.4384613,69.28142118,-0.143806136,0.041039034,185.2692281,185.125422,2019.955429,2020.630357,0.674927925,246.3486925,0.003356166,0.04090157,0.002576691,-0.008259094,113.5,12.5
-150.3984954,69.39640144,-0.163467128,0.007882103,152.3659639,152.2024968,2019.955429,2020.630357,0.674928027,246.3487297,0.007241853,0.003111769,0.00620433,-0.009080247,123,34.5
-150.3972945,69.39982676,-0.304201594,0.005416935,150.9346582,150.6304566,2019.955429,2020.630357,0.674928041,246.348735,0.000486389,0.005395054,0.008261062,-0.000597246,123.5,151
-150.3566403,69.51567933,-0.216948497,0.012352086,119.3605001,119.1435517,2019.955429,2020.630357,0.674928144,246.3487726,0.012245163,0.001621729,0.000543735,0.004823165,110.5,80.5
-150.3554723,69.51900914,-0.246048563,0.025016116,118.5399431,118.2938946,2019.955429,2020.630357,0.674928158,246.3487777,0.009269463,0.023235385,0.002334052,0.004250355,121.5,20
-150.6834878,68.56070124,-0.300904585,0.019631313,779.1142484,778.8133438,2019.95543,2019.975859,0.02042964,7.456818501,0.007591561,0.01810405,0.000449716,-0.018753563,384,109.5
-150.543797,68.9803065,0.186215418,0.026682896,361.3057531,361.4919686,2019.955429,2020.055001,0.099571622,36.343642,0.003860009,0.026402221,0.011831407,-0.011309987,385.5,25.5
-150.543488,68.98123076,0.142663072,0.006794179,359.4814931,359.6241562,2019.955429,2020.055001,0.099571634,36.34364631,6.27E-05,0.00679389,0.013038032,-0.011545748,386,100
-150.5068938,69.08914497,0.049003858,0.005679028,263.3976804,263.4466843,2019.955429,2020.055001,0.099571729,36.34368103,0.002355443,0.005167518,-0.001140101,-0.000371993,404.5,21
-150.5067289,69.08962132,0.091807768,0.017040567,263.2164153,263.3082231,2019.955429,2020.055001,0.09957174,36.34368519,0.01088013,0.013115018,0.009223852,-0.00385492,394.5,66.5
-150.4704322,69.19571585,0.121047105,0.008350736,207.7034212,207.8244683,2019.955429,2020.055001,0.099571834,36.34371927,0.005239369,0.0065026,-0.00253814,0.005126164,373,42
-150.4704039,69.19579872,0.128261298,0.01175327,207.7068409,207.8351022,2019.955429,2020.055001,0.099571845,36.34372328,0.004670506,0.010785441,-0.001823596,0.003011968,381.5,141.5
-150.4333038,69.30334784,0.111523925,0.011872288,177.8589212,177.9704451,2019.955429,2020.134077,0.178647602,65.20637481,0.005644681,0.010444558,0.012920226,-0.014878154,413,116
-150.4329048,69.30450591,0.196480866,0.002966862,178.1084474,178.3049283,2019.955429,2020.134077,0.178647614,65.20637921,0.002957198,0.000239263,-0.007448063,0.0065358,398.5,512
-150.3942657,69.41553687,0.266503251,0.005835531,150.3576246,150.6241278,2019.955429,2020.134077,0.178647723,65.20641904,0.005670141,0.001379464,-0.022620958,0.017249666,423,411
-150.3551347,69.52695982,-0.054573049,0.015056497,115.9117727,115.8571997,2019.955429,2020.134077,0.178647822,65.20645504,0.011610216,0.0095865,0.019741253,-0.02343285,385.5,67
-150.5868395,68.85234003,-0.247272732,0.014145876,497.3690414,497.1217687,2019.95543,2020.224065,0.268635954,98.05212317,0.00687528,0.012362699,0.03105001,-0.028442768,383.5,114
-150.6899373,68.54096766,-0.41829041,0.020141156,807.389502,806.9712116,2019.95543,2020.472206,0.516775839,188.6231813,0.015291396,0.013108751,-0.029864632,-0.002680733,433.5,14
-150.6511857,68.6588796,0.117901724,0.011045014,555.7239983,555.8419,2019.95543,2020.472206,0.516775944,188.6232197,0.010584853,0.003154872,-0.009848535,0.022885768,359,85.5
-150.649598,68.66364234,0.116433287,0.002073343,556.4800627,556.596496,2019.95543,2020.472206,0.51677596,188.6232254,0.001936867,0.000739796,-0.007151351,0.0181276,362.5,24
-150.440674,69.28204565,-0.196793004,0.010949619,184.8559578,184.6591648,2019.955429,2020.630357,0.674927903,246.3486847,0.00037784,0.010943098,0.001659473,-0.002397544,403,57.5
-150.4397077,69.28488363,-0.209493804,0.012327112,184.1367245,183.9272307,2019.955429,2020.630357,0.674927917,246.3486897,0.000690978,0.012307731,0.002655479,0.000659812,400.5,12
-150.3997229,69.39991515,-0.274323557,0.006711765,151.167572,150.8932484,2019.955429,2020.630357,0.674928019,246.348727,0.001375127,0.006569385,0.00615462,-0.001977248,414.5,181
-150.3578745,69.51919316,-0.151519062,0.013047118,118.4510323,118.2995132,2019.955429,2020.630357,0.674928136,246.3487698,0.003880303,0.012456747,0.000223901,-0.000958384,387,48
-150.7623094,68.55721052,-0.038117782,0.011510407,652.2796101,652.2414923,2019.95543,2019.975859,0.020429648,7.45682162,0.001856853,0.011359646,0.041672595,-0.040280165,105,98.5
-150.7208626,68.68448246,-0.016672926,0.014510928,592.2143616,592.1976887,2019.95543,2019.975859,0.020429774,7.456867393,0.009051608,0.011341756,0.012891767,-0.012894228,107.5,114.5
-150.7191191,68.68981665,-0.041223088,0.009165466,588.5694033,588.5281802,2019.95543,2019.975859,0.02042979,7.456873313,0.007953338,0.004555237,0.008938954,-0.00344533,115,502
-150.5876017,69.08605018,0.095779426,0.023252849,313.7239667,313.8197461,2019.955429,2020.055001,0.099571749,36.34368829,0.01517728,0.017616616,-0.010819699,0.014879991,122.5,45.5
-150.5516731,69.19229175,0.098212309,0.036197051,208.6855823,208.7837946,2019.955429,2020.055001,0.099571842,36.3437224,0.002361722,0.036119922,-0.013751169,0.019191197,131,33.5
-150.5516572,69.19233985,0.207481782,0.012153588,208.7672239,208.9747057,2019.955429,2020.055001,0.099571853,36.34372641,0.00841472,0.008769389,-0.013359642,0.013251395,131,125
-150.5153374,69.29881857,0.235331126,0.012057593,180.8277328,181.0630639,2019.955429,2020.055001,0.099571947,36.34376062,0.001973784,0.011894945,-0.001921324,-0.006429416,106.5,91.5
-150.5151533,69.29932762,0.110236678,0.002762031,181.1319759,181.2422126,2019.955429,2020.055001,0.099571958,36.34376478,0.002380282,0.001401096,-0.010448049,0.005226968,115.5,365.5
-150.4769188,69.41043642,0.295693942,0.021711461,153.4457399,153.7414339,2019.955429,2020.134077,0.178647719,65.20641761,0.010277052,0.019125108,0.001743302,-0.005933431,112.5,118
-150.4763196,69.41218618,0.141269319,0.014815155,149.8767306,150.0179999,2019.955429,2020.134077,0.178647732,65.20642222,0.014790986,0.000845901,0.032133263,-0.033927377,126.5,492.5
-150.4375602,69.52382032,0.179420197,0.016909065,115.8203565,115.9997767,2019.955429,2020.134077,0.178647831,65.20645828,0.012795254,0.011054318,-0.002397062,0.001280304,118,118.5
-150.4367612,69.52610243,0.196819697,0.010956177,116.1247095,116.3215292,2019.955429,2020.134077,0.178647844,65.2064631,0.010171003,0.004072901,-0.005462412,0.000515481,124.5,399.5
-150.7059661,68.72993362,-0.052578368,0.019830355,555.0929707,555.0403923,2019.95543,2020.224065,0.268635845,98.0520836,0.013627123,0.014406404,-0.005679636,0.010417303,118.5,122.5
-150.7051415,68.73246645,-0.01243785,0.012978226,558.1757192,558.1632814,2019.95543,2020.224065,0.268635859,98.05208849,0.012273256,0.004219187,-0.009209441,0.016024887,108.5,480
-150.6661274,68.85081127,0.307351372,0.008545612,381.9874957,382.2948471,2019.955429,2020.224065,0.268635975,98.05213098,0.003458572,0.007814458,-0.042894325,0.035299057,107.5,378.5
-150.769944,68.53361372,0.0812627,0.031017554,675.3934948,675.4747575,2019.95543,2020.472205,0.516775833,188.6231791,0.030703851,0.004400249,-0.011431001,0.006717787,120.5,94.5
-150.4403362,69.51584913,-0.214014724,0.012145513,117.7526609,117.5386462,2019.955429,2020.630357,0.674928145,246.348773,0.008583161,0.008593185,0.015366022,-0.010418498,121,65
-150.7702624,68.53260712,0.215310062,0.022841871,677.2118493,677.4271593,2019.95543,2020.64127,0.68584033,250.3317205,0.01257855,0.019066493,-0.026562426,0.000398834,115.5,17
-150.7218932,68.68811559,0.061313452,0.002601914,588.5133469,588.5746603,2019.95543,2019.975859,0.020429766,7.456864716,0.001955331,0.001716577,-0.002631371,-0.002696883,481.5,116.5
-150.7201462,68.69347304,0.039005308,0.004200855,579.3748045,579.4138098,2019.95543,2019.975859,0.020429783,7.456870643,0.00328614,0.002616957,0.039815261,-0.033140704,524,483
-150.5888552,69.08895518,0.128068702,0.019216697,316.5970911,316.7251598,2019.955429,2020.055001,0.099571741,36.34368534,0.003201994,0.018948052,-0.006642109,0.011338965,518.5,38.5
-150.5529543,69.19518223,0.094410574,0.019265072,214.3333274,214.4277379,2019.955429,2020.055001,0.099571834,36.34371945,0.007001263,0.01794785,-0.021143459,0.020137942,487,39
-150.5529369,69.19523177,0.180773408,0.002306429,214.449039,214.6298124,2019.955429,2020.055001,0.099571845,36.34372346,0.00168612,0.001573726,-0.021134816,0.022237146,487,119.5
-150.5166034,69.301753,0.204013309,0.004757261,179.884687,180.0887003,2019.955429,2020.055001,0.099571939,36.34375768,6.52E-05,0.004756815,-0.007464582,0.002758476,505.5,77.5
-150.51642,69.30230457,0.147895921,0.002958616,180.3363591,180.484255,2019.955429,2020.055001,0.09957195,36.34376186,0.001722433,0.002405543,-0.004201834,0.003762863,452,337.5
-150.4781514,69.41354981,0.22237366,0.003990214,145.0916377,145.3140114,2019.955429,2020.134077,0.178647712,65.20641474,0.003754923,0.001349949,0.02243331,-0.024037205,496.5,121
-150.4387685,69.52700254,0.159510355,0.005733692,115.0096736,115.1691839,2019.955429,2020.134077,0.178647823,65.20645544,0.002497531,0.005161159,0.005469891,-0.004512026,492.5,105.5
-150.4379606,69.52930142,0.080958691,0.006641397,115.1867792,115.2677379,2019.955429,2020.134077,0.178647836,65.20646025,0.003977206,0.005318833,-0.001623586,0.00845388,475,349.5
-150.707131,68.73318212,0.017638622,0.009670221,561.0781923,561.0958309,2019.95543,2020.224065,0.268635838,98.05208078,0.001363467,0.009573616,-0.012767053,0.022800457,469.5,123.5
-150.7062764,68.73573497,-0.034225441,0.00877033,564.4024678,564.3682423,2019.95543,2020.224065,0.268635851,98.05208568,0.006121308,0.006280786,-0.009101539,0.015596891,472,464
-150.6679089,68.85219276,0.043876851,0.010613039,384.2275127,384.2713896,2019.95543,2020.224065,0.268635955,98.0521235,0.00250798,0.01031245,-0.043463658,0.036876001,496.5,108.5
-150.6673016,68.85402904,0.278597624,0.011607298,393.3293846,393.6079823,2019.95543,2020.224065,0.268635968,98.05212815,0.010195997,0.005547163,-0.043379352,0.027610869,468.5,381
-150.6291946,68.96859933,-0.181562512,0.009192124,399.413996,399.2324335,2019.955429,2020.224066,0.268636069,98.05216528,0.006199349,0.006786989,-0.006271112,0.016664303,488.5,135.5
-150.6288446,68.96964321,0.098883621,0.010547948,398.2015784,398.3004621,2019.955429,2020.224066,0.268636081,98.05216964,0.007120746,0.007781657,0.018726571,-0.018769825,488.5,506
-150.7697489,68.54097047,-0.154865983,0.054108953,680.3581499,680.203284,2019.95543,2020.472206,0.51677584,188.6231817,0.004280348,0.053939387,0.007627993,-0.00626688,462,23.5
-150.4816434,69.40345669,-0.111912135,0.009658091,145.4961644,145.3842523,2019.955429,2020.630357,0.674928035,246.3487327,0.001415408,0.009553813,0.007193914,0.003398533,525.5,17.5
-150.4414957,69.51916347,-0.16464263,0.004378194,116.6390557,116.4744131,2019.955429,2020.630357,0.674928137,246.3487702,0.002583515,0.00353469,-0.002198491,0.000994012,505.5,582
-150.4402901,69.5226422,-0.179816232,0.026046878,115.6258345,115.4460183,2019.955429,2020.630357,0.674928152,246.3487754,0.004778931,0.02560472,-0.00455816,0.0010257,482,58
-150.7713576,68.53599646,-0.045344172,0.019604603,667.6983326,667.6529885,2019.95543,2020.64127,0.685840323,250.3317177,0.01030039,0.016680601,-0.028097104,0.015387706,525.5,23.5
-151.0573148,69.49966369,-0.574846327,0.054390142,102.5724649,101.9976186,2019.966372,2019.97586,0.009487512,3.462941993,0.014185781,0.052507629,-0.00755818,-0.016009375,76.5,24
-151.1580225,69.21315186,0.144318424,0.071091075,192.2268972,192.3712156,2019.966372,2020.14499,0.178617597,65.19542278,0.030641182,0.064148725,0.002892071,0.002569961,15.5,24.5
-151.1580036,69.21320481,0.172961489,0.002128514,192.1952529,192.3682144,2019.966372,2020.14499,0.178617608,65.19542677,0.000897914,0.00192985,0.001941132,-0.004304191,15.5,72
-151.1213631,69.31817531,0.197276855,0.04759862,163.7407188,163.9379956,2019.966372,2020.14499,0.178617711,65.19546441,0.045938471,0.012461362,0.013790789,-0.010028608,15,16
-151.0839602,69.42444581,0.029630423,0.035333732,86.72669054,86.75632096,2019.966372,2020.14499,0.178617804,65.19549854,0.034937581,0.00527618,0.006198688,-0.006330725,18.5,13
-151.0836127,69.42541619,0.078678031,0.028062442,86.56754217,86.6462202,2019.966372,2020.14499,0.178617816,65.19550286,0.020731459,0.018913151,-0.008310773,0.006739725,17,39.5
-151.0404195,69.54711997,0.124693025,0.022827563,93.96916457,94.09385759,2019.966372,2020.224066,0.257693583,94.05815783,0.020319507,0.010402657,0.023112808,-0.023857549,62.5,115
-151.0404292,69.54709266,0.088079305,0.012616818,94.02640483,94.11448413,2019.966372,2020.224066,0.257693594,94.05816181,0.011238625,0.005733882,0.022605074,-0.021646736,62.5,471.5
-151.338725,68.68289415,0.048157783,0.020830124,612.9673711,613.0155289,2019.966373,2020.314054,0.347681645,126.9038005,0.015063086,0.014387407,0.026247797,-0.0424108,108,125
-151.3373014,68.68712554,0.045039182,0.011832372,594.9148432,594.9598824,2019.966373,2020.314054,0.34768166,126.903806,0.010368065,0.005701603,0.040529631,-0.044124649,95,448.5
-151.2974846,68.80576916,0.272146924,0.013324908,435.6623884,435.9345353,2019.966373,2020.314054,0.347681766,126.9038446,0.010113875,0.008675408,0.018084817,-0.00957233,102,102
-151.2957738,68.81086183,0.333787321,0.011814765,432.0330532,432.3668405,2019.966373,2020.314054,0.347681782,126.9038504,0.004973894,0.010716765,0.013426325,-0.006613226,106.5,363.5
-151.1531938,69.22704358,0.021285137,0.032620821,186.6934809,186.714766,2019.966372,2020.39313,0.426757846,155.7666137,0.026877105,0.018486189,-0.004049766,-0.002041811,17,99.5
-151.0495582,69.5214501,-0.111583169,0.016197679,76.38101067,76.2694275,2019.966372,2020.472206,0.50583374,184.629315,0.015388503,0.005055568,-0.000871493,0.008685012,56,67.5
-151.0470854,69.52841115,0.104186779,0.038186544,88.7775107,88.88169747,2019.966372,2020.472206,0.505833757,184.6293215,0.020850547,0.031991669,-0.038800744,0.045504175,55,26
-151.1617022,69.20259334,-0.191019009,0.03557073,196.5417676,196.3507486,2019.966372,2020.64127,0.674897913,246.3377382,0.035148544,0.005464128,0.00135773,-0.004596743,16,58
-151.1609565,69.20475564,-0.061768614,0.033810479,197.4382406,197.376472,2019.966372,2020.64127,0.674897926,246.3377429,0.032322668,0.009919356,-0.000297314,0.003019265,35.5,16
-151.3723658,68.58167256,-0.089748652,0.033310158,619.3341681,619.2444195,2019.966373,2020.731259,0.764886152,279.1834455,0.011551133,0.031243206,0.01304909,0.00067862,90.5,31
-151.3224048,68.73164393,0.005755918,0.006085089,480.3458791,480.351635,2019.966373,2020.810335,0.843961901,308.0460938,0.005299627,0.002990361,0.019002456,-0.014111362,110.5,347
-151.3213498,68.73477968,-0.038976173,0.014014378,472.7447809,472.7058047,2019.966373,2020.810335,0.843961915,308.0460989,0.013523829,0.003675438,0.043896639,-0.035080569,116,101.5
-151.2818595,68.8520982,0.014446956,0.020609305,426.3966231,426.41107,2019.966373,2020.810335,0.843962019,308.046137,0.019565908,0.006474467,0.02494257,-0.00986219,121.5,348
-151.2807125,68.85547361,0.057296973,0.017715446,421.0183122,421.0756091,2019.966373,2020.810335,0.843962034,308.0461422,0.014370288,0.010360107,0.02383778,-0.017092335,115.5,108.5
-151.2396874,68.97617502,0.0740925,0.011323967,296.6493234,296.7234159,2019.966373,2020.810335,0.843962152,308.0461856,0.003522777,0.010762076,-0.012924922,0.022474539,12,102.5
-151.0582789,69.50364816,-0.338778999,0.059237714,80.61773641,80.27895741,2019.966372,2019.97586,0.009487505,3.462939427,0.015015035,0.05730319,0.033255418,-0.020440358,325.5,21
-151.1593422,69.21611169,0.063664495,0.020726121,195.1695468,195.2332113,2019.966372,2020.14499,0.178617589,65.19541984,0.011211139,0.017432224,-0.004572651,-0.003315266,83.5,26
-151.1593262,69.21615942,0.080463376,0.026009442,195.191797,195.2722603,2019.966372,2020.14499,0.1786176,65.19542384,0.001505921,0.02596581,-0.003546901,-0.008256342,83.5,83.5
-151.1226676,69.32117718,0.017848157,0.044461234,162.5225613,162.5404095,2019.966372,2020.14499,0.178617703,65.19546148,0.036354933,0.025595316,-0.001091443,-9.43E-05,29.5,16
-151.0852493,69.42751708,0.124690987,0.032939521,87.57746535,87.70215634,2019.966372,2020.14499,0.178617796,65.19549564,0.000698468,0.032932114,-0.003578842,0.006739762,58.5,18.5
-151.08489,69.42851474,0.035318599,0.018604213,87.58251108,87.61782967,2019.966372,2020.14499,0.178617808,65.19549998,0.013830563,0.012443161,0.002040804,-0.00548599,73,47.5
-151.0417623,69.55001424,-0.307227838,0.002729628,81.17836588,80.87113804,2019.966372,2020.224066,0.257693575,94.05815487,0.001298469,0.00240101,0.015693617,-0.034241619,195,119.5
-151.0417511,69.55004444,-0.322296326,0.010608977,81.11718706,80.79489073,2019.966372,2020.224066,0.257693586,94.05815887,0.009137426,0.005390533,0.015426962,-0.035305194,195,486
-151.3398231,68.6863948,-0.072983511,0.011350651,596.0248764,595.9518929,2019.966373,2020.314054,0.347681638,126.9037978,0.008443168,0.007586185,0.039804543,-0.045069026,428.5,108
